sneaker_name,sneaker_brand,collaboration,collaboration_name,sneaker_slug,sneaker_color,data.category,discount_tag,box_condition,product_condition,retail_price_eur,lowest_price_eur,instant_ship_lowest_price_eur,gp_lowest_price_eur,gp_instant_ship_lowest_price_eur,release_year,release_month,release_day
Wmns Air Max 90 Twist 'Summit White Gum',Nike,0,No,wmns-air-max-90-twist-summit-white-gum-cu6474-100,white,shoes,over_retail,good_condition,new_no_defects,120.0,240.0,268.131652832,332.31,347.2902526855,2020,11,20
Wmns Air Jordan 1 Elevate Low 'Hyper Royal Black',Nike,0,No,wmns-air-jordan-1-elevate-low-hyper-royal-black-dh7004-004,blue,shoes,under_retail,good_condition,new_no_defects,135.0,61.0,78.0,94.94,115.34,2023,10,20
Air Force 1 Mid Evo 'Black White',Nike,0,No,air-force-1-mid-evo-remastered-black-white-fb1374-001,black,shoes,under_retail,good_condition,new_no_defects,155.0,86.0,98.0,124.94,139.34,2021,7,15
Wmns Air Force 1 Flyknit 'Total Crimson',Nike,0,No,wmns-air-force-1-flyknit-total-crimson-818018-800,orange,shoes,over_retail,good_condition,new_no_defects,102.9652554115,85.0,92.1282043457,123.74,141.7023468018,2021,7,15
Air Span 2 'Diffused Blue',Nike,0,No,air-span-2-diffused-blue-ah8047-400,blue,shoes,over_retail,badly_damaged,new_no_defects,110.0,205.0,326.3656921387,297.95,536.8753051758,2021,7,15
Wmns Air Huarache Run Ultra 'Palm Green',Nike,0,No,wmns-air-huarache-run-ultra-palm-green-819151-303,green,shoes,over_retail,no_original_box,used,115.0,75.0,86.8466720581,115.34,134.6428527832,2021,7,15
Wmns 574+ 'Black Animal Print',Nike,0,No,wmns-574-black-animal-print-wl574zda,black,shoes,under_retail,good_condition,new_no_defects,100.0,94.0,101.6504898071,127.34,144.4380645752,2023,2,14
Air Jordan 1 Low ALT PS 'Cobalt Bliss',Nike,0,No,air-jordan-1-low-alt-ps-cobalt-bliss-fn7376-400,blue,shoes,under_retail,good_condition,new_no_defects,70.0,65.0,84.9986953735,108.14,113.7151641846,2024,9,20
Wmns Air Zoom Spiridon 97,Nike,0,No,womens-air-zoom-spiridon-97-311299-001,silver,shoes,over_retail,good_condition,new_no_defects,129.7087576191,245.0,276.6444396973,371.24,437.678894043,2021,6,15
Wmns Air Max 90 Premium Suede 'String Gold',Nike,0,No,wmns-air-max-90-premium-suede-string-gold-818598-200,brown,shoes,over_retail,missing_lid,new_no_defects,120.0,200.0,210.9266052246,212.29,262.1477050781,2021,7,15
KCDC x Dunk High SB '20th Anniversary',Nike,1,KCDC,kcdc-x-dunk-high-sb-20th-anniversary-dh7742-600,pink,shoes,under_retail,good_condition,new_no_defects,125.0,103.0,111.0,145.34,154.94,2022,4,29
Wmns Air Huarache 'White Volt Bright Crimson',Nike,0,No,wmns-air-huarache-white-volt-bright-crimson-dh4439-106,white,shoes,under_retail,good_condition,new_no_defects,120.0,45.0,54.723777771,75.74,94.1845321655,2022,3,25
Zoom Domination TR 2 'Gym Red',Nike,0,No,zoom-domination-tr-2-gym-red-ao4403-600,red,shoes,over_retail,good_condition,new_no_defects,90.0,90.0,105.3540267944,129.74,145.091506958,2021,7,15
Air Max 200 'Sunrise',Nike,0,No,air-max-200-sunrise-ck6811-600,orange,shoes,under_retail,good_condition,new_no_defects,120.0,88.0,95.0,127.34,135.74,2021,7,15
Wmns Court Royale 2 'Black White',Nike,0,No,wmns-court-royale-2-black-white-dh3159-001,black,shoes,over_retail,good_condition,new_no_defects,55.0,56.0,69.005607605,70.51,83.9852142334,2022,4,5
Wmns Dunk High 'Blue Tint',Nike,0,No,wmns-dunk-high-blue-tint-dd1869-401,blue,shoes,under_retail,good_condition,new_no_defects,125.0,51.0,55.0,82.94,87.74,2023,6,27
997H 'Graphite Arctic Grey',New Balance,0,No,997h-graphite-arctic-grey-cm997hvb,grey,shoes,over_retail,good_condition,new_no_defects,110.0,750.0,615.6791992188,1025.01,749.224609375,2021,7,15
Lunarglide 5,Nike,0,No,lunarglide-5-599160-016,grey,shoes,over_retail,no_original_box,used,110.0,75.0,91.2709732056,111.74,137.3796386719,2021,7,15
Zoom 2K 'Photon Dust University Red',Nike,0,No,zoom-2k-photon-dust-university-red-ao0269-012,red,shoes,over_retail,good_condition,new_no_defects,85.0,105.0,114.4398803711,147.74,162.0164031982,2020,4,13
Wmns Zoom Air Fire 'Metallic Silver',Nike,0,No,wmns-zoom-air-fire-metallic-silver-dx3217-043,silver,shoes,under_retail,good_condition,new_no_defects,110.0,51.0,55.0,82.94,87.74,2021,6,15
Air Max 2X SE 'Anthracite',Nike,0,No,air-max-2x-se-anthracite-db2677-001,black,shoes,over_retail,good_condition,new_no_defects,104.2303457259,112.0,156.5919647217,163.34,195.0737304688,2021,7,15
Air Trainer Huarache Retro 'OG' 2019,Nike,0,No,air-trainer-huarache-regency-purple-679083-107,white,shoes,over_retail,good_condition,new_no_defects,115.0,160.0,148.5700378418,239.63,235.1599578857,2019,1,25
Wmns Huarache Run Print 'Deep Garnet',Nike,0,No,wmns-huarache-run-print-deep-garnet-725076-602,red,shoes,over_retail,good_condition,new_no_defects,96.8995218592,100.0,119.8660125732,141.74,147.75831604,2021,7,15
Union LA x Dunk Low 'Passport Pack - Argon',Nike,1,Union LA,union-la-x-dunk-low-dj9649-400,blue,shoes,under_retail,good_condition,new_no_defects,150.0,120.0,162.0,174.14,254.81,2022,3,31
Wmns Free Run Distance,Nike,0,No,wmns-free-run-distance-827116-400,blue,shoes,over_retail,badly_damaged,new_no_defects,120.0,185.0,229.6290893555,295.49,348.2265625,2021,7,15
Wmns Air Force 1 Low SE 'Basketball Pins',Nike,0,No,wmns-air-force-1-low-se-basketball-pins-aa0287-107,pink,shoes,over_retail,good_condition,new_no_defects,96.7815289815,102.0,120.4308166504,151.34,155.4047698975,2021,6,15
Wmns 574v2 'Raw Amethyst',Nike,0,No,wmns-574v2-raw-amethyst-wl574ra2,purple,shoes,over_retail,good_condition,new_no_defects,90.0,5875.0,6345.0,7567.65,8171.13,2021,7,15
Air Max 90 'Laser Orange',Nike,0,No,air-max-90-laser-orange-fb9658-101,white,shoes,under_retail,good_condition,new_no_defects,130.0,96.0,112.2314910889,138.14,207.4213409424,2024,1,22
Air Max+ 2009 Laf 'Livestrong',Nike,1,Livestrong,air-max-2009-laf-livestrong-396875-001,black,shoes,over_retail,good_condition,new_no_defects,341.8394935116,658.0,717.1730957031,950.6,989.8270874023,2021,7,15
Air Max 90 Hyperfuse Premium 'Port Wine Crimson',Nike,0,No,air-max-90-hyperfuse-premium-port-wine-crimson-454446-661,black,shoes,over_retail,good_condition,new_no_defects,110.0,300.0,374.2106018066,409.41,491.4791259766,2021,7,15
Wmns Air Force 1 '07 LX 'Barely Volt',Nike,0,No,wmns-air-force-1-07-lx-barely-volt-ct3228-701,green,shoes,under_retail,good_condition,new_no_defects,110.0,89.0,107.9987640381,124.94,164.8904418945,2021,1,25
Zoom Hyperfuse 2011 'Russell Westbrook' PE,Nike,0,No,zoom-hyperfuse-2011-russell-westbrook-pe-487424-400,blue,shoes,over_retail,good_condition,used,114.9755837819,109.0,113.1841506958,152.54,154.1411437988,2021,7,15
Zoom Rival MD 7,Nike,0,No,nike-zoom-rival-md-7-unisex-track-spike-men-s-sizing-616312-004,black,shoes,over_retail,no_original_box,new_with_defects,106.1761873035,97.0,100.9242935181,138.14,149.7195892334,2021,7,15
Wmns Rivalry 86 Low 'Ivory Lucid Lemon',Nike,0,No,wmns-rivalry-86-low-ivory-lucid-lemon-if4676,cream,shoes,over_retail,good_condition,new_no_defects,120.0,133.0,169.0628967285,166.34,255.9772033691,2024,9,1
Wmns Zoom Fly 3 'Bright Mango',Nike,0,No,wmns-zoom-fly-3-bright-mango-at8241-801,orange,shoes,over_retail,good_condition,new_no_defects,137.6682245308,131.0,166.656463623,221.14,276.9617004395,2021,7,15
Wmns Air Huarache Run 'Metallic Mahogany',Nike,0,No,wmns-air-huarache-run-metallic-mahogany-aa0523-202,red,shoes,over_retail,good_condition,new_no_defects,98.259027266,60.0,65.0,93.74,99.74,2021,7,15
Wmns Dunk Sku Hi Print 'Obsidian',Nike,0,No,wmns-dunk-sku-hi-print-obsidian-543258-400,blue,shoes,over_retail,good_condition,goat_clean,107.2865919106,95.0,105.7406158447,135.74,141.137878418,2021,7,15
Zoom Evidence 2 'Black Metallic Silver',Nike,0,No,zoom-evidence-2-black-metallic-silver-908976-006,black,shoes,over_retail,good_condition,new_no_defects,90.0,299.0,329.2227172852,456.81,472.0484619141,2021,7,15
Wmns Flyknit Bloom 'Bronzine',Nike,0,No,wmns-flyknit-bloom-bronzine-fd2149-300,green,shoes,over_retail,good_condition,new_no_defects,150.0,162.0,187.1432189941,201.14,256.5686340332,2024,2,10
Air Zoom GT Run TB Promo 'White Black',Nike,0,No,air-zoom-gt-run-tb-white-black-dm5044-100,white,shoes,over_retail,good_condition,new_no_defects,115.7199357898,169.0,183.0,264.63,284.27,2021,6,15
Supreme x Zoom Air 94 Hi,Nike,1,Supreme,zoom-air-94-hi-supreme-supreme-428927-001,black,shoes,over_retail,good_condition,used,401.9463331302,1000.0,1429.4495849609,1320.5,989.8270874023,2021,7,15
Jordan Trainer 3 'Black',Nike,0,No,jordan-trainer-3-black-aj7982-023,black,shoes,over_retail,good_condition,new_no_defects,107.9348263697,150.0,172.1701507568,237.98,266.3659973145,2021,7,15
Wmns 574 'Sheen Pack - Silver',Nike,0,No,wmns-574-sheen-pack-silver-wl574ksc,silver,shoes,over_retail,no_original_box,used,109.2619044794,55.0,57.2495651245,87.74,99.1501083374,2021,6,15
Wmns Air Huarache Run Ultra BR 'Total Crison',Nike,0,No,wmns-air-huarache-run-ultra-br-total-crison-833292-800,red,shoes,over_retail,good_condition,new_no_defects,110.0,215.0,327.597869873,329.15,381.8103942871,2021,7,15
Suede Classic 'Blue Horizon',Puma,0,No,suede-classic-blue-horizon-399781-20,blue,shoes,over_retail,good_condition,new_no_defects,75.0,176.0,281.3576049805,252.59,306.6055908203,2024,9,8
Wmns Air Max 95 Next Nature 'Triple White',Nike,0,No,wmns-air-max-95-next-nature-triple-white-dh8015-100,white,shoes,under_retail,good_condition,new_no_defects,170.0,97.0,116.1968383789,146.54,134.6391296387,2022,3,30
AlphaBoost V2 'Black Power Red',Nike,0,No,alphaboost-v2-black-power-red-ih3884,black,shoes,over_retail,good_condition,new_no_defects,130.0,238.0,276.951385498,361.42,386.2557373047,2024,8,11
Air Max '03 'Maple Orange Blaze',Nike,0,No,air-max-03-maple-orange-blaze-314207-281,brown,shoes,over_retail,good_condition,new_no_defects,105.4421701056,200.0,220.4178924561,307.84,452.4384460449,2005,1,27
Wmns Huarache City Low 'Black White',Nike,0,No,wmns-huarache-city-low-ah6804-002,black,shoes,under_retail,good_condition,new_no_defects,120.0,55.0,75.6356506348,94.94,117.2827224731,2021,7,15
Hyperdunk 2012 Low 'Red Crimson',Nike,0,No,hyperdunk-2012-low-red-crimson-554671-600,red,shoes,over_retail,good_condition,new_no_defects,120.0,632.0,598.4114990234,923.95,688.280090332,2021,7,15
574v2 'White Red',New Balance,0,No,574v2-white-red-ml574te2,white,shoes,under_retail,good_condition,new_no_defects,85.0,72.0,84.0551300049,116.54,159.9835510254,2022,3,2
Zoom Mamba 5 'Barely Volt Hyper Orange',Nike,0,No,zoom-mamba-5-barely-volt-hyper-orange-aj1697-700,green,shoes,under_retail,good_condition,new_no_defects,125.0,55.0,59.0,87.74,92.54,2021,11,29
NSW Tiempo Trainer 'Chilling Red',Nike,0,No,nsw-tiempo-trainer-chilling-red-644843-622,red,shoes,over_retail,good_condition,new_no_defects,115.642022234,150.0,168.3224945068,218.9,210.9833221436,2021,7,15
Air Max Typha 2 'NFL Chicago',Nike,0,No,air-max-typha-2-nfl-chicago-ar0506-800,orange,shoes,under_retail,no_original_box,new_no_defects,110.0,80.0,93.7496337891,117.74,136.5270843506,2021,7,15
Wmns Air Jordan 1 Low 'Sky J Orange',Nike,0,No,wmns-air-jordan-1-low-sky-j-orange-dc0774-080,orange,shoes,under_retail,good_condition,new_no_defects,115.0,52.0,56.0,86.54,120.14,2023,9,25
Air Max Guile 'Medium Olive',Nike,0,No,air-max-guile-medium-olive-916768-200,green,shoes,over_retail,good_condition,new_no_defects,123.9507737488,515.0,474.3673095703,701.01,632.0433349609,2021,7,15
Air Zoom Cush 'Burgundy',Nike,0,No,air-zoom-cush-burgundy-325333-611,red,shoes,over_retail,no_original_box,used,101.1325090862,110.0,116.3699493408,153.74,166.7514953613,2021,7,15
Dunk Low PRM QS Paris 'Elemental Gold',Nike,0,No,dunk-low-prm-qs-paris-elemental-gold-ah1072-700,gold,shoes,over_retail,good_condition,new_no_defects,136.4216469563,600.0,1119.4959716797,629.29,687.0460205078,2018,6,10
Free Trainer 5.0 'Super Bowl',Nike,0,No,free-trainer-5-0-super-bowl-654246-007,silver,shoes,over_retail,good_condition,new_no_defects,115.5865998176,150.0,168.3224945068,237.98,229.4820709229,2021,6,15
Dunk High Premium 'N7',Nike,0,No,dunk-high-premium-n7-aa1126-001,black,shoes,over_retail,good_condition,new_no_defects,133.3987504828,431.0,436.1260070801,592.15,639.1512451172,2021,7,15
Wmns Oneonta Sandal 'Sail Celestine Blue Alabaster',Nike,0,No,wmns-oneonta-sandal-sail-celestine-blue-alabaster-dx6045-147,white,shoes,over_retail,good_condition,new_no_defects,99.2501101607,33.0,46.6038589478,68.54,120.2092437744,2021,6,15
Air Max Infuriate 2 Mid EP 'University Red',Nike,0,No,air-max-infuriate-2-mid-ep-university-red-aa7068-066,black,shoes,over_retail,good_condition,new_no_defects,90.0,1999.0,1224.3852539062,2841.57,2035.2182617188,2021,7,15
Wmns Check Solar Canvas SB 'Team Red',Nike,0,No,wmns-check-solar-canvas-sb-team-red-921464-611,red,shoes,over_retail,no_original_box,used,94.2454816007,74.0,101.1833190918,110.54,142.5999145508,2021,7,15
Jordan SC-2 'Stealth',Nike,0,No,jordan-sc-2-stealth-454050-002,grey,shoes,over_retail,no_original_box,used,115.0,150.0,137.6978149414,218.9,181.7726745605,2011,7,23
Wmns X90,Nike,0,No,wmns-x90-wsx90txbb,black,shoes,under_retail,good_condition,new_no_defects,120.0,80.0,116.5609893799,117.74,156.3999328613,2021,7,15
Air Jordan 1 Mid SE PS 'Neutral Grey Sail',Nike,0,No,air-jordan-1-mid-se-ps-neutral-grey-sail-fq8087-002,grey,shoes,under_retail,good_condition,new_no_defects,80.0,56.0,89.2725448608,88.94,119.2928695679,2024,8,20
Air Max 90 'Team White Royal',Nike,0,No,air-max-90-team-white-royal-fz7186-100,white,shoes,under_retail,good_condition,new_no_defects,130.0,94.0,103.4868621826,134.54,186.2731323242,2023,12,28
Zoom Evidence II 'Black Metallic Silver',Nike,0,No,zoom-evidence-ii-black-metallic-silver-908976-004,black,shoes,over_retail,good_condition,new_no_defects,113.3527468755,128.0,159.8946990967,175.34,209.7570953369,2018,3,1
Wmns Air Max 97 'Violet Ash',Nike,0,No,wmns-air-max-97-violet-ash-bv1974-500,pink,shoes,under_retail,good_condition,new_no_defects,160.0,83.0,112.0,128.54,156.14,2021,7,15
Zoom Huarache Trainer Mid 'Silver Black',Nike,0,No,zoom-huarache-trainer-mid-silver-black-414975-006,silver,shoes,over_retail,badly_damaged,new_no_defects,261.4613856563,2500.0,1641.1447753906,3264.5,2198.7260742188,2021,6,15
Max H.A.M. Low 'Pure Platinum Tour Yellow',Adidas,0,No,max-h-a-m-low-pure-platinum-tour-yellow-579580-001,grey,shoes,over_retail,missing_lid,new_no_defects,100.5127417925,70.0,79.110824585,105.74,119.7342605591,2021,7,15
Wmns 574 'White',Nike,0,No,wmns-574-white-wl574dn2,white,shoes,over_retail,good_condition,new_no_defects,80.0,85.0,92.0,92.41,99.7,2021,9,22
Wmns Air Max 97 Lux 'Light Silver',Nike,0,No,air-max-97-lux-light-silver-ar7621-002,white,shoes,over_retail,good_condition,new_no_defects,121.3428885265,175.0,203.0518493652,186.23,323.6114196777,2021,6,15
Air Maestro 2 QS 'Trifecta',Nike,0,No,air-maestro-2-aj9281-600,red,shoes,under_retail,good_condition,new_no_defects,140.0,134.0,158.1466217041,205.94,238.0522003174,2018,5,10
Zoom Victory 5 XC 'Racer Blue Copper',Nike,0,No,zoom-victory-5-xc-racer-blue-copper-aj0847-400,blue,shoes,under_retail,no_original_box,new_no_defects,110.0,70.0,85.7556152344,105.74,132.1003265381,2021,7,15
Air Presto 'Triple Black' 2021,Nike,0,No,air-presto-triple-black-ct3550-003,black,shoes,under_retail,good_condition,new_no_defects,130.0,100.0,135.8992919922,108.04,158.9342193604,2021,2,4
Wmns Air Max Plus 'Platinum Tint',Nike,0,No,wmns-air-max-plus-platinum-tint-fz4342-001,white,shoes,under_retail,good_condition,new_no_defects,180.0,70.0,99.6375427246,114.14,122.3772201538,2024,1,17
Wmns Air Force 1 Low 'Dance Pack - Volt',Nike,0,No,wmns-air-force-1-low-dance-pack-volt-fj7409-700,green,shoes,over_retail,good_condition,new_no_defects,130.0,131.0,147.163772583,201.34,284.8563537598,2024,11,7
Dunk Ultra 'Racer Blue',Nike,0,No,dunk-ultra-racer-blue-845055-400,blue,shoes,under_retail,good_condition,new_no_defects,120.0,107.0,116.0,150.14,160.94,2019,9,12
Wmns Air Force 1 High Premium,Nike,0,No,wmns-air-force-1-high-premium-845065-300,green,shoes,over_retail,good_condition,new_no_defects,110.0,313.0,374.2106018066,430.15,495.8773193359,2021,7,15
Ghoswift D/MS/X 'Dynamic Yellow',Adidas,0,No,ghoswift-d-ms-x-dynamic-yellow-bq5108-100,yellow,shoes,over_retail,good_condition,new_no_defects,10.0,53.0,61.683052063,85.34,82.5575180054,2021,6,15
Wmns 574 'Black Gold',Nike,0,No,wmns-574-black-gold-wl574syj,black,shoes,over_retail,good_condition,new_no_defects,113.0902482557,136.0,144.9987335205,207.76,-134.4529418945,2021,7,15
Wmns Flyknit Lunar 3 'Multi-Color',Nike,0,No,wmns-flyknit-lunar-3-multi-color-698182-407,multi-color,shoes,over_retail,no_original_box,used,112.5736582858,110.0,100.8517913818,150.14,111.2625274658,2021,7,15
Air Max SC 'White Black Game Royal',Nike,0,No,air-max-sc-white-black-game-royal-fq8737-100,white,shoes,under_retail,good_condition,new_no_defects,90.0,75.0,93.829574585,111.74,147.4791870117,2023,9,25
Lunar Force 1 Low 'Perf',Nike,0,No,nike-lunar-force-1-low-perf-654256-006,grey,shoes,over_retail,good_condition,new_no_defects,118.6878151499,173.0,220.0760498047,244.82,308.4777832031,2021,7,15
Air VaporMax 2019 'Shanghai',Nike,0,No,air-vapormax-2019-shanghai-cn6971-888,orange,shoes,over_retail,good_condition,new_no_defects,124.0847657721,258.0,318.5809631348,399.29,504.1462097168,2019,12,5
Air Max 1 'Topography - Volt',Nike,0,No,air-max-1-topography-volt-fn6832-702,green,shoes,under_retail,good_condition,new_no_defects,150.0,49.0,53.0,80.54,85.34,2021,7,15
Air Max Plus 3 'Vivid Blue Gradient',Nike,0,No,air-max-plus-3-vivid-blue-gradient-fn3411-100,white,shoes,under_retail,good_condition,new_no_defects,185.0,169.0,215.3105773926,179.98,232.1567230225,2023,5,19
Air Trainer Huarache 'White',Nike,0,No,air-trainer-huarache-white-679083-111,white,shoes,over_retail,good_condition,new_no_defects,90.0,1053.0,1224.3852539062,1385.3,2035.2182617188,2021,6,15
Air Huarache Run Ultra SE,Nike,0,No,air-huarache-rune-ultra-se-875841-002,grey,shoes,over_retail,no_original_box,used,130.0,89.0,124.0609054565,128.54,124.6378326416,2019,2,16
Wmns Air Jordan 1 Mid SE 'Seersucker',Nike,0,No,wmns-air-jordan-1-mid-se-seersucker-fq1926-161,cream,shoes,under_retail,good_condition,new_no_defects,135.0,80.0,110.5524520874,117.74,151.4864349365,2024,4,17
Air Max 90 Premium,Nike,0,No,air-max-90-premium-333805-221,grey,shoes,over_retail,good_condition,new_no_defects,112.6985532617,945.0,597.9265136719,1249.22,378.3517150879,2021,7,15
Flyknit Racer 'Oreo 1.0',Nike,0,No,fly-knit-racer-526628-101,white,shoes,over_retail,good_condition,new_no_defects,150.0,300.0,348.4695739746,448.4,458.992401123,2013,6,21
Wmns Air Max 90 Ultra Essential 'White',Nike,0,No,wmns-air-max-90-ultra-essential-white-724981-101,white,shoes,over_retail,good_condition,new_no_defects,97.4159256825,99.0,128.7703399658,140.54,141.9010009766,2021,6,15
Wmns Dunk Low 'Barely Green',Nike,0,No,wmns-dunk-low-barely-green-dd1503-104,green,shoes,under_retail,good_condition,new_no_defects,100.0,74.0,80.0,117.74,124.94,2021,5,21
574 'Black Grey',New Balance,0,No,574-black-grey-ms574ccd,black,shoes,over_retail,good_condition,new_no_defects,80.0,130.0,202.3256378174,177.74,319.8316040039,2021,7,15
Air Max Plus 3 'Black Blue Metallic Silver',Nike,0,No,air-max-plus-3-black-blue-metallic-silver-hf4294-001,black,shoes,over_retail,good_condition,new_no_defects,190.0,199.0,218.9527282715,282.74,360.337310791,2024,3,20
Wmns Air Force 1 Low 'Spruce Aura Pistachio Frost',Nike,0,No,wmns-air-force-1-low-spruce-aura-pistachio-frost-hq1497-099,green,shoes,over_retail,good_condition,new_no_defects,125.0,147.0,159.0,241.15,256.55,2021,7,15
Zoom All Court CK SB,Nike,0,No,zoom-all-court-ck-sb-806306-061,black,shoes,over_retail,good_condition,new_no_defects,85.0,300.0,354.2991027832,452.61,471.5977478027,2015,11,27
Wmns Court Royale 2 'Black Gum',Nike,0,No,wmns-court-royale-2-black-gum-cz0218-001,black,shoes,under_retail,good_condition,new_no_defects,65.0,35.0,45.6502952576,63.74,122.3610534668,2023,12,18
Wmns Daybreak 'Hydrogen Blue',Nike,0,No,wmns-daybreak-hydrogen-blue-cv3029-001,blue,shoes,over_retail,good_condition,new_no_defects,90.0,90.0,105.3540267944,114.74,135.7951507568,2021,7,15
574 'Grey Aqua Gum',New Balance,0,No,574-grey-aqua-gum-u574sg2,grey,shoes,over_retail,good_condition,new_no_defects,103.4084286916,85.0,92.1282043457,108.74,153.6879425049,2021,7,15
